order_id,order_datetime,customer_id,product_id,store_id,campaign_id,sales_channel_en,sales_channel_ar,payment_method_en,payment_method_ar,quantity,unit_price_egp,discount_pct,gross_sales_egp,discount_egp,net_sales_egp,cost_egp,order_status,currency
ORD2025000000549,2025-05-13 00:18:44,C0021980,P016,S005,CMP005,Jumia,جوميا,Meeza,ميزة,3,479.0,0.05,1437.0,71.85,1365.15,795.0,Completed,جنيه
ORD2025000000550,2025-06-10 10:14:40,C0009038,P001,S030,CMP006,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,1,249.0,0.1,249.0,24.9,224.1,150.0,Completed,EGP
ORD2025000000551,2025-04-20 17:09:00,C0016072,P018,S016,CMP004,Instagram,إنستجرام,InstaPay,إنستاباي,2,149.0,0.1,298.0,29.8,268.2,160.0,Completed,EGP
ORD2025000000552,2025-08-22 09:29:07,C0012679,P018,S011,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,2,149.0,0.15,298.0,44.7,253.3,160.0,Completed,EGP
ORD2025000000553,2025-09-08 05:46:14,C0021912,P003,S008,CMP004,TikTok,تيك توك,Debit Card,بطاقة خصم,5,145.0,0.0,725.0,0.0,725.0,410.0,Completed,جنيه
ORD2025000000554,2025-01-21 13:05:30,C0008508,P003,S026,CMP006,Facebook,فيسبوك,InstaPay,إنستاباي,1,145.0,0.2,145.0,29.0,116.0,82.0,Cancelled,EGP
ORD2025000000555,2025-05-16 15:14:37,C0003655,P008,S014,CMP004,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,1,179.0,0.1,179.0,17.9,161.1,98.0,Completed,EGP
ORD2025000000556,2025-01-10 15:53:54,C0010598,P003,S033,CMP004,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,145.0,0.0,145.0,0.0,145.0,82.0,completed,EGP
ORD2025000000557,2025-04-02 16:55:06,C0000238,P015,S028,CMP005,Noon,نون,Credit Card,بطاقة ائتمان,1,549.0,0.15,549.0,82.35,466.65,305.0,Completed,EGP
ORD2025000000558,2025-12-30 12:06:48,C0002122,P018,S031,CMP003,Retail Store,فرع,Meeza,ميزة,1,149.0,0.05,149.0,7.45,141.55,80.0,Completed,EGP
ORD2025000000559,2025-02-14 23:55:57,C0024282,P020,S021,CMP006,Facebook,فيسبوك,Debit Card,بطاقة خصم,1,699.0,0.0,699.0,0.0,699.0,395.0,Completed,جنيه
ORD2025000000560,2025-05-18 17:20:45,C0024893,P009,S027,CMP005,Marketplace,ماركت بليس,Debit Card,بطاقة خصم,1,165.0,0.0,165.0,0.0,165.0,92.0,Completed,EGP
ORD2025000000561,2025-04-27 05:55:12,C0016740,P013,S025,CMP007,Facebook,فيسبوك,Debit Card,بطاقة خصم,1,199.0,0.0,199.0,0.0,199.0,112.0,Completed,EGP 
ORD2025000000562,2025-05-08 22:30:21,C0014300,P005,S013,CMP004,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,2,299.0,0.0,598.0,0.0,598.0,350.0,Pending,EGP
ORD2025000000563,2025-04-29 13:53:20,C0009765,P003,S011,CMP002,Facebook,فيسبوك,Meeza,ميزة,4,145.0,0.1,580.0,58.0,522.0,328.0,Completed,EGP
ORD2025000000564,2025-07-04 09:29:31,C0021712,P007,S035,CMP001,Marketplace,ماركت بليس,Meeza,ميزة,2,215.0,0.05,430.0,21.5,408.5,240.0,Completed,EGP
ORD2025000000565,2025-07-13 07:23:33,C0016574,P004,S008,CMP006,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,4,129.0,0.2,516.0,103.2,412.8,280.0,Completed,جنيه
ORD2025000000566,2025-10-18 16:49:59,C0022248,P010,S015,CMP003,Jumia,جوميا,InstaPay,إنستاباي,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,EGP
ORD2025000000567,2025-09-11 11:02:23,C0015143,P008,S005,CMP005,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,1,179.0,0.0,179.0,0.0,179.0,98.0,Completed,جنيه
ORD2025000000568,2025-01-15 14:22:08,C0011018,P001,S030,CMP001,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,3,249.0,0.05,747.0,37.35,709.65,450.0,Completed,EGP
ORD2025000000569,2025-03-24 12:52:58,C0021923,P013,S021,CMP007,Jumia,جوميا,Vodafone Cash,فودافون كاش,1,199.0,0.15,199.0,29.85,169.15,112.0,Completed,EGP
ORD2025000000570,2025-05-17 00:05:30,C0010315,P004,S012,CMP005,Website,الموقع الإلكتروني,InstaPay,إنستاباي,1,129.0,0.0,129.0,0.0,129.0,70.0,Completed,EGP
ORD2025000000571,2025-11-05 18:38:04,C0017792,P011,S020,CMP007,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,2,219.0,0.0,438.0,0.0,438.0,252.0,Completed,EGP
ORD2025000000572,2025-06-16 18:00:55,C0019558,P010,S009,CMP007,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,3,195.0,0.1,585.0,58.5,526.5,324.0,Cancelled,EGP
ORD2025000000573,2025-06-02 03:45:43,C0018199,P003,S032,CMP004,Website,الموقع الإلكتروني,Meeza,ميزة,3,145.0,0.2,435.0,87.0,348.0,246.0,Completed,جنيه
ORD2025000000574,2025-09-18 05:48:46,C0007882,P020,S008,CMP006,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,699.0,0.2,699.0,139.8,559.2,395.0,Completed,جنيه
ORD2025000000575,2025-01-03 21:31:05,C0004440,P005,S016,CMP001,Marketplace,ماركت بليس,Cash on Delivery,الدفع عند الاستلام,1,299.0,0.1,299.0,29.9,269.1,175.0,Cancelled,EGP
ORD2025000000576,2025-11-27 20:39:13,C0004504,P011,S029,CMP006,Facebook,فيسبوك,Meeza,ميزة,1,219.0,0.0,219.0,0.0,219.0,126.0,Completed,EGP
ORD2025000000577,2025-10-04 16:39:08,C0021427,P002,S020,CMP002,Noon,نون,Cash on Delivery,الدفع عند الاستلام,2,189.0,0.15,378.0,56.7,321.3,210.0,Completed,جنيه
ORD2025000000578,2025-03-20 20:23:14,C0001783,P003,S026,CMP007,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,145.0,0.1,145.0,14.5,130.5,82.0,Completed,جنيه
ORD2025000000579,2025-06-07 00:36:04,C0018541,P015,S029,CMP006,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,3,549.0,0.2,1647.0,329.4,1317.6,915.0,Completed,EGP
ORD2025000000580,2025-08-05 07:09:37,C0016304,P020,S007,CMP003,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,4,699.0,0.1,2796.0,279.6,2516.4,1580.0,Returned,EGP
ORD2025000000581,2025-07-20 08:23:13,C0024856,P020,S032,CMP007,Instagram,إنستجرام,Meeza,ميزة,1,699.0,0.15,699.0,104.85,594.15,395.0,Completed,EGP
ORD2025000000582,2025-08-02 22:00:00,C0022796,P003,S006,CMP004,Jumia,جوميا,Credit Card,بطاقة ائتمان,3,145.0,0.05,435.0,21.75,413.25,246.0,Completed,EGP
ORD2025000000583,2025-03-25 10:24:29,C0007839,P001,S017,CMP002,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,2,249.0,0.2,498.0,99.6,398.4,300.0,Completed,جنيه
ORD2025000000584,2025-01-29 21:20:59,C0023241,P013,S028,CMP005,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,2,199.0,0.0,398.0,0.0,398.0,224.0,Completed,جنيه مصري
ORD2025000000585,2025-04-19 04:39:08,C0017194,P020,S026,CMP002,Instagram,إنستجرام,Meeza,ميزة,1,699.0,0.0,699.0,0.0,699.0,395.0,Cancelled,جنيه
ORD2025000000586,2025-03-13 00:55:46,C0021422,P008,S024,CMP006,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,2,179.0,0.2,358.0,71.6,286.4,196.0,Completed,EGP
ORD2025000000587,2025-05-14 04:01:11,C0004370,P004,S001,CMP002,Retail Store,فرع,Cash on Delivery,الدفع عند الاستلام,3,129.0,0.0,387.0,0.0,387.0,210.0,Completed,EGP
ORD2025000000588,2025-12-14 11:47:42,C0013992,P003,S005,CMP007,Retail Store,فرع,InstaPay,إنستاباي,2,145.0,0.0,290.0,0.0,290.0,164.0,Completed,جنيه
ORD2025000000589,2025-10-22 13:27:30,C0023253,P006,S012,CMP005,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,6,325.0,0.15,1950.0,292.5,1657.5,1140.0,Completed,EGP
ORD2025000000590,2025-11-05 20:22:35,C0012334,P017,S008,CMP004,Noon,نون,Debit Card,بطاقة خصم,2,159.0,0.15,318.0,47.7,270.3,176.0,Completed,EGP
ORD2025000000591,2025-02-09 09:29:27,C0007371,P007,S019,CMP006,TikTok,تيك توك,Debit Card,بطاقة خصم,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,EGP
ORD2025000000592,2025-06-08 19:18:50,C0007856,P012,S034,CMP002,TikTok,تيك توك,InstaPay,إنستاباي,1,239.0,0.15,239.0,35.85,203.15,138.0,Completed,EGP
ORD2025000000593,2025-10-10 00:59:09,C0003562,P005,S012,CMP005,TikTok,تيك توك,Meeza,ميزة,1,299.0,0.0,299.0,0.0,299.0,175.0,Completed,جنيه
ORD2025000000594,2025-12-16 17:51:57,C0006853,P010,S005,CMP003,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,5,195.0,0.15,975.0,146.25,828.75,540.0,Completed,EGP
ORD2025000000595,2025-04-09 19:54:08,C0001155,P001,S033,CMP001,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,2,249.0,0.0,498.0,0.0,498.0,300.0,Completed,EGP
ORD2025000000596,2025-02-13 04:37:25,C0012128,P001,S029,CMP004,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,249.0,0.2,249.0,49.8,199.2,150.0,Completed,EGP
ORD2025000000597,2025-10-01 01:42:36,C0017733,P004,S015,CMP004,Website,الموقع الإلكتروني,Meeza,ميزة,3,129.0,0.2,387.0,77.4,309.6,210.0,Completed,EGP
ORD2025000000598,2025-05-16 13:01:41,C0007429,P016,S008,CMP007,TikTok,تيك توك,Credit Card,بطاقة ائتمان,1,479.0,0.0,479.0,0.0,479.0,265.0,Completed,EGP
ORD2025000000599,2025-12-17 11:46:02,C0006768,P017,S023,CMP005,Pharmacy,صيدلية,InstaPay,إنستاباي,1,159.0,0.2,159.0,31.8,127.2,88.0,Returned,EGP
ORD2025000000600,2025-10-04 08:10:02,C0012974,P018,S005,CMP006,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,1,149.0,0.1,149.0,14.9,134.1,80.0,Completed,جنيه
ORD2025000000601,2025-08-18 14:17:11,C0019378,P002,S001,CMP006,Retail Store,فرع,Debit Card,بطاقة خصم,2,189.0,0.15,378.0,56.7,321.3,210.0,Completed,EGP
ORD2025000000602,2025-03-06 13:06:59,C0005384,P018,S024,CMP006,Marketplace,ماركت بليس,Meeza,ميزة,2,149.0,0.0,298.0,0.0,298.0,160.0,Completed,جنيه
ORD2025000000603,2025-01-27 00:27:00,C0008913,P018,S015,CMP004,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,2,149.0,0.0,298.0,0.0,298.0,160.0,Completed,EGP
ORD2025000000604,2025-07-28 04:37:13,C0015274,P017,S028,CMP005,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,3,159.0,0.0,477.0,0.0,477.0,264.0,Completed,EGP
ORD2025000000605,2025-03-01 07:45:13,C0006656,P001,S004,CMP006,Jumia,جوميا,Credit Card,بطاقة ائتمان,1,249.0,0.05,249.0,12.45,236.55,150.0,Cancelled,جنيه
ORD2025000000606,2025-02-10 13:04:30,C0001441,P007,S016,CMP001,TikTok,تيك توك,Meeza,ميزة,1,215.0,0.15,215.0,32.25,182.75,120.0,Completed,EGP
ORD2025000000607,2025-07-30 16:52:55,C0016084,P005,S005,CMP004,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,299.0,0.15,299.0,44.85,254.15,175.0,Completed,EGP
ORD2025000000608,2025-11-17 12:11:05,C0014176,P015,S033,CMP004,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,2,549.0,0.05,1098.0,54.9,1043.1,610.0,Completed,EGP
ORD2025000000609,2025-04-11 18:32:20,C0003981,P011,S002,CMP006,Website,الموقع الإلكتروني,InstaPay,إنستاباي,4,219.0,0.0,876.0,0.0,876.0,504.0,Completed,EGP
ORD2025000000610,2025-07-16 18:08:14,C0006696,P013,S029,CMP001,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,3,199.0,0.1,597.0,59.7,537.3,336.0,Completed,EGP
ORD2025000000611,2025-06-25 14:02:17,C0017232,P002,S007,CMP003,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,2,189.0,0.0,378.0,0.0,378.0,210.0,Completed,جنيه
ORD2025000000612,2025-08-26 19:54:24,C0000782,P003,S027,CMP007,Retail Store,فرع,InstaPay,إنستاباي,6,145.0,0.05,870.0,43.5,826.5,492.0,Completed,جنيه
ORD2025000000613,2025-03-26 19:10:31,C0024092,P018,S034,CMP001,Marketplace,ماركت بليس,InstaPay,إنستاباي,2,149.0,0.0,298.0,0.0,298.0,160.0,Completed,EGP 
ORD2025000000614,2025-06-20 13:16:15,C0013505,P004,S035,CMP007,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,3,129.0,0.0,387.0,0.0,387.0,210.0,Completed,EGP
ORD2025000000615,2025-04-20 15:51:47,C0000719,P018,S011,CMP002,Retail Store,فرع,InstaPay,إنستاباي,2,149.0,0.05,298.0,14.9,283.1,160.0,Completed,جنيه
ORD2025000000616,2025-04-26 03:50:00,C0004463,P010,S013,CMP007,Noon,نون,Credit Card,بطاقة ائتمان,2,195.0,0.0,390.0,0.0,390.0,216.0,Completed,جنيه
ORD2025000000617,2025-01-04 06:35:40,C0011020,P005,S020,CMP001,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,1,299.0,0.15,299.0,44.85,254.15,175.0,Completed,جنيه
ORD2025000000618,2025-08-27 08:54:57,C0013016,P011,S029,CMP001,Noon,نون,Meeza,ميزة,2,219.0,0.2,438.0,87.6,350.4,252.0,Completed,EGP
ORD2025000000619,2025-04-06 17:48:20,C0007413,P014,S017,CMP002,Website,الموقع الإلكتروني,Debit Card,بطاقة خصم,3,229.0,0.1,687.0,68.7,618.3,375.0,Completed,جنيه
ORD2025000000620,2025-01-07 22:26:45,C0003865,P016,S031,CMP007,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,2,479.0,0.05,958.0,47.9,910.1,530.0,Completed,جنيه
ORD2025000000621,2025-03-23 00:14:29,C0014626,P019,S005,CMP007,Noon,نون,Cash on Delivery,الدفع عند الاستلام,1,99.0,0.1,99.0,9.9,89.1,52.0,Returned,EGP
ORD2025000000622,2025-10-01 14:49:47,C0000713,P005,S008,CMP005,Noon,نون,InstaPay,إنستاباي,2,299.0,0.1,598.0,59.8,538.2,350.0,Completed,جنيه
ORD2025000000623,2025-04-22 05:33:17,C0017880,P014,S023,CMP001,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,2,229.0,0.15,458.0,68.7,389.3,250.0,Completed,EGP
ORD2025000000624,2025-03-11 08:35:18,C0006898,P001,S016,CMP003,Website,الموقع الإلكتروني,Vodafone Cash,فودافون كاش,2,249.0,0.1,498.0,49.8,448.2,300.0,Completed,EGP
ORD2025000000625,2025-11-20 05:46:16,C0015378,P018,S016,CMP001,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,2,149.0,0.15,298.0,44.7,253.3,160.0,Completed,EGP
ORD2025000000626,2025-07-28 02:51:12,C0014184,P020,S018,CMP001,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,699.0,0.1,699.0,69.9,629.1,395.0,Completed,EGP
ORD2025000000627,2025-07-04 14:04:46,C0013577,P011,S019,CMP002,Noon,نون,Debit Card,بطاقة خصم,1,219.0,0.15,219.0,32.85,186.15,126.0,Completed,EGP
ORD2025000000628,2025-11-03 14:41:17,C0018858,P001,S016,CMP001,Pharmacy,صيدلية,Meeza,ميزة,1,249.0,0.15,249.0,37.35,211.65,150.0,Completed,جنيه
ORD2025000000629,2025-08-08 03:07:25,C0016948,P013,S027,CMP007,Pharmacy,صيدلية,Debit Card,بطاقة خصم,1,199.0,0.1,199.0,19.9,179.1,112.0,Completed,EGP
ORD2025000000630,2025-10-31 01:35:25,C0017492,P002,S023,CMP007,Retail Store,فرع,Meeza,ميزة,1,189.0,0.1,189.0,18.9,170.1,105.0,Completed,EGP
ORD2025000000631,2025-04-30 10:56:27,C0013883,P010,S019,CMP007,TikTok,تيك توك,InstaPay,إنستاباي,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,جنيه
ORD2025000000632,2025-04-14 20:05:08,C0002548,P004,S001,CMP007,TikTok,تيك توك,Meeza,ميزة,2,129.0,0.2,258.0,51.6,206.4,140.0,Cancelled,جنيه
ORD2025000000633,2025-04-12 14:10:02,C0019804,P008,S001,CMP004,Noon,نون,Debit Card,بطاقة خصم,2,179.0,0.0,358.0,0.0,358.0,196.0,Completed,EGP
ORD2025000000634,2025-10-23 14:18:31,C0006577,P013,S018,CMP002,Retail Store,فرع,InstaPay,إنستاباي,1,199.0,0.15,199.0,29.85,169.15,112.0,Completed,جنيه
ORD2025000000635,2025-01-09 20:36:41,C0007132,P001,S027,CMP007,Pharmacy,صيدلية,Meeza,ميزة,1,249.0,0.0,249.0,0.0,249.0,150.0,Completed,EGP
ORD2025000000636,2025-02-08 04:23:32,C0009913,P016,S010,CMP001,Noon,نون,Credit Card,بطاقة ائتمان,3,479.0,0.0,1437.0,0.0,1437.0,795.0,Pending,جنيه مصري
ORD2025000000637,2025-05-22 18:39:08,C0007051,P013,S029,CMP005,Pharmacy,صيدلية,InstaPay,إنستاباي,1,199.0,0.1,199.0,19.9,179.1,112.0,Completed,EGP
ORD2025000000638,2025-05-16 06:44:31,C0000208,P012,S024,CMP006,TikTok,تيك توك,InstaPay,إنستاباي,3,239.0,0.2,717.0,143.4,573.6,414.0,Completed,EGP
ORD2025000000639,2025-11-26 00:46:54,C0003175,P018,S025,CMP002,Jumia,جوميا,Credit Card,بطاقة ائتمان,6,149.0,0.0,894.0,0.0,894.0,480.0,Completed,EGP
ORD2025000000640,2025-04-21 06:02:24,C0008078,P010,S011,CMP004,Retail Store,فرع,Cash on Delivery,الدفع عند الاستلام,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,جنيه
ORD2025000000641,2025-03-13 06:34:23,C0011229,P012,S032,CMP005,TikTok,تيك توك,InstaPay,إنستاباي,2,239.0,0.1,478.0,47.8,430.2,276.0,Completed,جنيه
ORD2025000000642,2025-04-16 09:38:44,C0015709,P003,S028,CMP004,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,145.0,0.1,145.0,14.5,130.5,82.0,Completed,جنيه
ORD2025000000643,2025-06-15 06:56:32,C0016544,P010,S005,CMP002,Noon,نون,Cash on Delivery,الدفع عند الاستلام,4,195.0,0.05,780.0,39.0,741.0,432.0,Cancelled,جنيه
ORD2025000000644,2025-04-28 04:21:29,C0013517,P012,S034,CMP003,Noon,نون,Cash on Delivery,الدفع عند الاستلام,2,239.0,0.05,478.0,23.9,454.1,276.0,Completed,جنيه
ORD2025000000645,2025-10-07 06:34:59,C0000822,P003,S035,CMP001,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,2,145.0,0.15,290.0,43.5,246.5,164.0,Returned,جنيه
ORD2025000000646,2025-07-22 11:06:27,C0022523,P006,S012,CMP006,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,3,325.0,0.2,975.0,195.0,780.0,570.0,Completed,جنيه
ORD2025000000647,2025-10-18 14:01:14,C0007684,P017,S030,CMP005,TikTok,تيك توك,Meeza,ميزة,1,159.0,0.2,159.0,31.8,127.2,88.0,Completed,جنيه
ORD2025000000648,2025-12-27 22:16:37,C0006301,P014,S026,CMP006,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,3,229.0,0.2,687.0,137.4,549.6,375.0,Completed,EGP
ORD2025000000649,2025-05-05 00:37:51,C0016671,P013,S026,CMP003,Pharmacy,صيدلية,Debit Card,بطاقة خصم,3,199.0,0.1,597.0,59.7,537.3,336.0,Completed,جنيه
ORD2025000000650,2025-06-12 18:08:54,C0001368,P009,S010,CMP004,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,3,165.0,0.05,495.0,24.75,470.25,276.0,Completed,جنيه
ORD2025000000651,2025-04-24 19:02:27,C0004716,P016,S034,CMP004,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,1,479.0,0.0,479.0,0.0,479.0,265.0,Completed,جنيه
ORD2025000000652,2025-07-03 23:35:33,C0002586,P012,S035,CMP003,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,1,239.0,0.0,239.0,0.0,239.0,138.0,Completed,EGP
ORD2025000000653,2025-02-19 01:15:51,C0021117,P017,S018,CMP005,Noon,نون,Cash on Delivery,الدفع عند الاستلام,1,159.0,0.0,159.0,0.0,159.0,88.0,Completed,EGP
ORD2025000000654,2025-10-25 08:48:11,C0011552,P014,S013,CMP004,TikTok,تيك توك,Debit Card,بطاقة خصم,6,229.0,0.0,1374.0,0.0,1374.0,750.0,Completed,EGP
ORD2025000000655,2025-01-08 15:33:37,C0004450,P013,S005,CMP006,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,199.0,0.05,199.0,9.95,189.05,112.0,Completed,جنيه
ORD2025000000656,2025-02-14 23:28:24,C0023040,P008,S024,CMP007,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,1,179.0,0.1,179.0,17.9,161.1,98.0,Completed,جنيه
ORD2025000000657,2025-11-30 22:47:56,C0010797,P001,S028,CMP006,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,4,249.0,0.1,996.0,99.6,896.4,600.0,Returned,EGP
ORD2025000000658,2025-05-15 06:42:39,C0022896,P008,S010,CMP006,Marketplace,ماركت بليس,InstaPay,إنستاباي,1,179.0,0.0,179.0,0.0,179.0,98.0,Completed,جنيه
ORD2025000000659,2025-01-08 19:26:47,C0021658,P018,S025,CMP007,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,1,149.0,0.05,149.0,7.45,141.55,80.0,Completed,EGP
ORD2025000000660,2025-07-23 22:09:27,C0007160,P007,S018,CMP007,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,1,215.0,0.05,215.0,10.75,204.25,120.0,Completed,EGP
ORD2025000000661,2025-01-17 11:14:42,C0001524,P008,S032,CMP002,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,2,179.0,0.0,358.0,0.0,358.0,196.0,Completed,EGP
ORD2025000000662,2025-11-05 00:57:14,C0016624,P010,S033,CMP006,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,5,195.0,0.1,975.0,97.5,877.5,540.0,Completed,EGP
ORD2025000000663,2025-03-23 13:46:29,C0018557,P001,S003,CMP006,Website,الموقع الإلكتروني,InstaPay,إنستاباي,2,249.0,0.15,498.0,74.7,423.3,300.0,Completed,EGP
ORD2025000000664,2025-07-03 18:26:07,C0023441,P002,S022,CMP002,Noon,نون,Cash on Delivery,الدفع عند الاستلام,1,189.0,0.0,189.0,0.0,189.0,105.0,Completed,EGP
ORD2025000000665,2025-05-02 17:19:49,C0001920,P013,S010,CMP004,Noon,نون,InstaPay,إنستاباي,4,199.0,0.15,796.0,119.4,676.6,448.0,Completed,EGP
ORD2025000000666,2025-02-06 15:20:16,C0010621,P013,S022,CMP002,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,199.0,0.0,199.0,0.0,199.0,112.0,Completed,EGP
ORD2025000000667,2025-06-06 21:02:56,C0017677,P004,S027,CMP001,Retail Store,فرع,Vodafone Cash,فودافون كاش,2,129.0,0.0,258.0,0.0,258.0,140.0,Completed,EGP
ORD2025000000668,2025-09-13 19:12:25,C0006102,P020,S009,CMP002,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,3,699.0,0.1,2097.0,209.7,1887.3,1185.0,Completed,EGP
ORD2025000000669,2025-04-04 10:57:06,C0015421,P016,S019,CMP005,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,1,479.0,0.05,479.0,23.95,455.05,265.0,Completed,EGP
ORD2025000000670,2025-10-27 18:30:57,C0004926,P011,S005,CMP003,Retail Store,فرع,Credit Card,بطاقة ائتمان,2,219.0,0.05,438.0,21.9,416.1,252.0,Completed,جنيه
ORD2025000000671,2025-09-07 10:54:41,C0000591,P002,S020,CMP001,Jumia,جوميا,Meeza,ميزة,4,189.0,0.1,756.0,75.6,680.4,420.0,Returned,EGP
ORD2025000000672,2025-01-19 18:28:37,C0010543,P013,S021,CMP003,Noon,نون,Debit Card,بطاقة خصم,1,199.0,0.0,199.0,0.0,199.0,112.0,Completed,جنيه
ORD2025000000673,2025-08-11 12:13:56,C0012033,P011,S032,CMP004,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,1,219.0,0.05,219.0,10.95,208.05,126.0,Completed,جنيه
ORD2025000000674,2025-11-02 09:07:04,C0020467,P009,S005,CMP006,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,1,165.0,0.05,165.0,8.25,156.75,92.0,Completed,EGP
ORD2025000000675,2025-06-15 10:45:06,C0021121,P002,S013,CMP007,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,1,189.0,0.2,189.0,37.8,151.2,105.0,Completed,جنيه
ORD2025000000676,2025-04-13 14:44:42,C0002918,P003,S031,CMP002,Jumia,جوميا,InstaPay,إنستاباي,2,145.0,0.2,290.0,58.0,232.0,164.0,Completed,جنيه
ORD2025000000677,2025-03-08 00:18:56,C0014411,P015,S007,CMP006,Retail Store,فرع,Credit Card,بطاقة ائتمان,3,549.0,0.0,1647.0,0.0,1647.0,915.0,Completed,EGP
ORD2025000000678,2025-06-21 00:57:14,C0023768,P014,S016,CMP005,Instagram,إنستجرام,InstaPay,إنستاباي,2,229.0,0.05,458.0,22.9,435.1,250.0,Completed,EGP 
ORD2025000000679,2025-01-22 11:31:48,C0014850,P014,S029,CMP006,Pharmacy,صيدلية,Debit Card,بطاقة خصم,2,229.0,0.0,458.0,0.0,458.0,250.0,Completed,EGP
ORD2025000000680,2025-03-19 02:22:31,C0007654,P015,S001,CMP003,Amazon Egypt,أمازون مصر,Meeza,ميزة,1,549.0,0.2,549.0,109.8,439.2,305.0,Completed,EGP
ORD2025000000681,2025-09-20 19:38:12,C0003900,P010,S034,CMP004,Noon,نون,Debit Card,بطاقة خصم,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,EGP
ORD2025000000682,2025-03-07 12:32:46,C0014688,P010,S009,CMP002,Noon,نون,Debit Card,بطاقة خصم,2,195.0,0.1,390.0,39.0,351.0,216.0,Completed,EGP
ORD2025000000683,2025-05-26 00:49:22,C0022143,P011,S012,CMP003,TikTok,تيك توك,Debit Card,بطاقة خصم,6,219.0,0.15,1314.0,197.1,1116.9,756.0,Completed,EGP
ORD2025000000684,2025-01-02 14:04:39,C0014612,P004,S004,CMP006,Facebook,فيسبوك,Debit Card,بطاقة خصم,2,129.0,0.05,258.0,12.9,245.1,140.0,Completed,جنيه
ORD2025000000685,2025-10-04 00:52:31,C0004971,P017,S015,CMP003,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,159.0,0.05,159.0,7.95,151.05,88.0,Completed,EGP
ORD2025000000686,2025-05-02 23:02:55,C0004825,P013,S009,CMP001,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,2,199.0,0.0,398.0,0.0,398.0,224.0,Cancelled,EGP
