month,store_id,product_id,opening_stock,received_qty,sold_qty,damaged_qty,closing_stock
2025-01-01,S031,P005,76,8,35,0,49
2025-01-01,S031,P006,47,161,203,0,5
2025-01-01,S031,P007,187,173,134,1,225
2025-01-01,S031,P008,41,72,6,0,107
2025-01-01,S031,P009,201,109,74,2,234
2025-01-01,S031,P010,214,21,232,2,1
2025-01-01,S031,P011,211,102,108,2,203
2025-01-01,S031,P012,49,173,133,3,86
2025-01-01,S031,P013,169,163,269,1,62
2025-01-01,S031,P014,217,8,179,0,46
2025-01-01,S031,P015,241,133,363,0,11
2025-01-01,S031,P016,142,81,74,0,149
2025-01-01,S031,P017,243,33,217,0,59
2025-01-01,S031,P018,232,102,204,0,130
2025-01-01,S031,P019,245,29,203,0,71
2025-01-01,S031,P020,165,140,170,2,133
2025-01-01,S032,P001,60,139,149,3,47
2025-01-01,S032,P002,187,33,151,1,68
2025-01-01,S032,P003,250,162,337,0,75
2025-01-01,S032,P004,188,44,616,3,75
2025-01-01,S032,P005,181,170,220,0,131
2025-01-01,S032,P006,141,48,39,3,147
2025-01-01,S032,P007,180,4,152,0,32
2025-01-01,S032,P008,166,120,114,0,172
2025-01-01,S032,P009,32,132,112,3,49
2025-01-01,S032,P010,237,143,177,2,201
2025-01-01,S032,P011,207,52,61,0,198
2025-01-01,S032,P012,96,74,24,2,144
2025-01-01,S032,P013,70,15,20,0,65
2025-01-01,S032,P014,59,0,10,0,49
2025-01-01,S032,P015,151,88,198,2,39
2025-01-01,S032,P016,245,156,219,3,179
2025-01-01,S032,P017,94,100,148,2,44
2025-01-01,S032,P018,154,178,237,0,95
2025-01-01,S032,P019,209,9,19,0,199
2025-01-01,S032,P020,169,14,159,0,24
2025-01-01,S033,P001,197,28,146,2,77
2025-01-01,S033,P002,71,121,55,3,134
2025-01-01,S033,P003,139,133,196,0,76
2025-01-01,S033,P004,48,110,110,2,46
2025-01-01,S033,P005,192,116,148,0,160
2025-01-01,S033,P006,246,148,120,3,271
2025-01-01,S033,P007,73,30,14,1,88
2025-01-01,S033,P008,53,159,167,1,44
2025-01-01,S033,P009,64,62,14,0,112
2025-01-01,S033,P010,49,99,136,2,10
2025-01-01,S033,P011,53,109,129,0,33
2025-01-01,S033,P012,33,55,72,2,14
2025-01-01,S033,P013,178,79,157,1,99
2025-01-01,S033,P014,201,176,139,0,238
2025-01-01,S033,P015,62,90,119,0,33
2025-01-01,S033,P016,229,111,20,0,320
2025-01-01,S033,P017,154,170,61,0,263
2025-01-01,S033,P018,39,78,57,2,58
2025-01-01,S033,P019,43,154,149,0,48
2025-01-01,S033,P020,135,139,70,0,204
2025-01-01,S034,P001,189,172,257,0,104
2025-01-01,S034,P002,218,161,32,1,346
2025-01-01,S034,P003,69,162,165,2,64
2025-01-01,S034,P004,234,12,210,2,34
2025-01-01,S034,P005,131,135,242,2,22
2025-01-01,S034,P006,239,1,107,0,133
2025-01-01,S034,P007,229,167,14,0,382
2025-01-01,S034,P008,155,93,164,0,84
2025-01-01,S034,P009,184,39,78,0,145
2025-01-01,S034,P010,215,161,190,0,186
2025-01-01,S034,P011,169,60,19,2,208
2025-01-01,S034,P012,47,115,108,3,51
2025-01-01,S034,P013,77,47,54,1,69
2025-01-01,S034,P014,115,94,72,1,136
2025-01-01,S034,P015,211,3,26,0,188
2025-01-01,S034,P016,135,8,81,1,61
2025-01-01,S034,P017,206,97,176,1,126
2025-01-01,S034,P018,183,121,67,1,236
2025-01-01,S034,P019,97,13,94,0,16
2025-01-01,S034,P020,119,70,70,0,119
2025-01-01,S035,P001,242,140,47,2,333
2025-01-01,S035,P002,214,148,282,3,77
2025-01-01,S035,P003,125,9,102,3,29
2025-01-01,S035,P004,181,112,6,1,286
2025-01-01,S035,P005,136,22,75,0,83
2025-01-01,S035,P006,24,158,28,3,151
2025-01-01,S035,P007,99,42,3,3,135
2025-01-01,S035,P008,95,150,158,3,84
2025-01-01,S035,P009,91,55,107,0,39
2025-01-01,S035,P010,158,118,251,0,25
2025-01-01,S035,P011,58,53,0,2,109
2025-01-01,S035,P012,80,52,108,0,24
2025-01-01,S035,P013,46,15,55,2,-10
2025-01-01,S035,P014,187,150,98,2,237
2025-01-01,S035,P015,58,18,2,0,74
2025-01-01,S035,P016,37,94,84,0,47
2025-01-01,S035,P017,220,3,111,3,109
2025-01-01,S035,P018,210,132,16,3,323
2025-01-01,S035,P019,250,117,362,3,2
2025-01-01,S035,P020,56,76,93,2,37
2025-02-01,S001,P001,94,157,151,0,100
2025-02-01,S001,P002,94,26,3,0,117
2025-02-01,S001,P003,164,37,93,0,108
2025-02-01,S001,P004,119,123,232,0,10
2025-02-01,S001,P005,114,84,140,0,58
2025-02-01,S001,P006,218,134,294,2,56
2025-02-01,S001,P007,98,99,11,1,185
2025-02-01,S001,P008,88,178,265,0,1
2025-02-01,S001,P009,173,16,51,0,138
2025-02-01,S001,P010,111,61,148,2,22
2025-02-01,S001,P011,149,43,186,0,6
2025-02-01,S001,P012,189,170,65,3,291
2025-02-01,S001,P013,184,47,144,1,86
2025-02-01,S001,P014,186,122,47,2,259
2025-02-01,S001,P015,169,141,129,2,179
2025-02-01,S001,P016,152,120,229,0,43
2025-02-01,S001,P017,34,169,78,0,125
2025-02-01,S001,P018,171,89,147,3,110
2025-02-01,S001,P019,183,93,127,0,149
2025-02-01,S001,P020,168,148,151,3,162
2025-02-01,S002,P001,177,139,232,2,82
2025-02-01,S002,P002,131,4,104,2,29
2025-02-01,S002,P003,217,106,61,0,262
2025-02-01,S002,P004,48,48,51,0,45
2025-02-01,S002,P005,217,113,47,1,282
2025-02-01,S002,P006,219,102,274,0,47
2025-02-01,S002,P007,75,42,95,2,20
2025-02-01,S002,P008,61,3,49,0,15
2025-02-01,S002,P009,46,130,64,3,109
2025-02-01,S002,P010,181,104,122,0,163
2025-02-01,S002,P011,195,73,37,0,231
2025-02-01,S002,P012,231,40,44,1,226
2025-02-01,S002,P013,209,178,192,0,195
2025-02-01,S002,P014,106,114,32,0,188
2025-02-01,S002,P015,233,176,249,3,157
2025-02-01,S002,P016,85,69,12,3,139
2025-02-01,S002,P017,38,90,43,0,85
2025-02-01,S002,P018,144,1,168,3,100
2025-02-01,S002,P019,99,17,70,0,46
2025-02-01,S002,P020,131,55,113,0,73
2025-02-01,S003,P001,240,0,167,0,73
2025-02-01,S003,P002,175,99,181,0,93
2025-02-01,S003,P003,137,158,258,1,36
2025-02-01,S003,P004,92,90,24,0,158
2025-02-01,S003,P005,133,44,117,2,58
2025-02-01,S003,P006,129,19,31,0,117
2025-02-01,S003,P007,102,121,137,0,86
2025-02-01,S003,P008,83,80,40,0,123
2025-02-01,S003,P009,195,128,179,3,141
2025-02-01,S003,P010,27,128,32,2,121
2025-02-01,S003,P011,43,50,90,0,3
2025-02-01,S003,P012,198,165,211,0,152
2025-02-01,S003,P013,126,84,104,2,104
2025-02-01,S003,P014,58,89,62,2,83
2025-02-01,S003,P015,97,141,217,2,19
2025-02-01,S003,P016,95,71,143,0,23
2025-02-01,S003,P017,27,43,35,0,35
2025-02-01,S003,P018,171,84,21,3,231
2025-02-01,S003,P019,67,126,74,0,119
2025-02-01,S003,P020,28,94,39,1,82
2025-02-01,S004,P001,242,8,80,0,170
2025-02-01,S004,P002,112,100,165,0,47
2025-02-01,S004,P003,45,88,132,0,1
2025-02-01,S004,P004,76,83,129,1,29
2025-02-01,S004,P005,213,120,229,3,101
2025-02-01,S004,P006,96,12,73,3,32
2025-02-01,S004,P007,189,174,11,1,351
2025-02-01,S004,P008,75,96,106,0,65
2025-02-01,S004,P009,210,10,179,0,41
2025-02-01,S004,P010,242,154,212,1,183
2025-02-01,S004,P011,39,34,45,0,28
2025-02-01,S004,P012,59,148,78,2,127
2025-02-01,S004,P013,183,118,105,0,196
2025-02-01,S004,P014,50,156,122,3,81
2025-02-01,S004,P015,93,98,125,0,66
2025-02-01,S004,P016,35,47,64,2,16
2025-02-01,S004,P017,175,66,26,1,214
2025-02-01,S004,P018,114,138,152,0,100
2025-02-01,S004,P019,241,65,46,3,257
2025-02-01,S004,P020,104,50,112,1,41
2025-02-01,S005,P001,30,37,50,2,15
2025-02-01,S005,P002,163,33,122,1,73
2025-02-01,S005,P003,166,96,91,0,171
2025-02-01,S005,P004,196,23,105,3,111
2025-02-01,S005,P005,196,99,184,3,108
2025-02-01,S005,P006,168,172,104,1,235
2025-02-01,S005,P007,234,104,166,0,172
2025-02-01,S005,P008,106,109,185,3,27
2025-02-01,S005,P009,145,28,105,0,68
2025-02-01,S005,P010,186,113,178,0,121
2025-02-01,S005,P011,84,145,140,3,86
2025-02-01,S005,P012,148,176,248,1,75
2025-02-01,S005,P013,186,20,187,0,19
2025-02-01,S005,P014,44,15,29,1,29
2025-02-01,S005,P015,166,101,66,3,198
2025-02-01,S005,P016,205,121,53,3,270
2025-02-01,S005,P017,75,78,28,1,124
2025-02-01,S005,P018,101,9,76,2,32
2025-02-01,S005,P019,157,106,161,0,102
2025-02-01,S005,P020,95,116,178,0,33
2025-02-01,S006,P001,233,84,302,0,15
2025-02-01,S006,P002,80,111,168,0,23
2025-02-01,S006,P003,197,107,289,-1,13
2025-02-01,S006,P004,90,44,75,0,59
2025-02-01,S006,P005,186,31,8,0,209
2025-02-01,S006,P006,204,92,292,0,4
2025-02-01,S006,P007,105,36,28,0,113
2025-02-01,S006,P008,45,17,38,2,22
2025-02-01,S006,P009,141,11,62,0,90
2025-02-01,S006,P010,177,56,15,0,218
2025-02-01,S006,P011,133,26,11,2,146
2025-02-01,S006,P012,75,0,53,0,22
2025-02-01,S006,P013,139,173,265,1,46
2025-02-01,S006,P014,181,93,132,0,142
2025-02-01,S006,P015,136,139,65,0,210
2025-02-01,S006,P016,162,174,201,0,135
2025-02-01,S006,P017,168,123,191,2,98
2025-02-01,S006,P018,157,33,38,0,152
2025-02-01,S006,P019,26,157,165,2,16
2025-02-01,S006,P020,121,97,197,0,21
2025-02-01,S007,P001,147,11,141,0,17
2025-02-01,S007,P002,26,70,41,3,52
2025-02-01,S007,P003,229,70,277,2,20
2025-02-01,S007,P004,183,21,16,0,188
2025-02-01,S007,P005,73,52,69,0,56
2025-02-01,S007,P006,173,106,222,1,56
2025-02-01,S007,P007,116,82,126,0,72
2025-02-01,S007,P008,211,139,191,0,159
2025-02-01,S007,P009,110,141,55,0,196
2025-02-01,S007,P010,102,83,156,0,29
2025-02-01,S007,P011,216,106,279,0,43
2025-02-01,S007,P012,40,15,8,2,45
2025-02-01,S007,P013,90,104,4,0,190
2025-02-01,S007,P014,101,79,146,0,34
2025-02-01,S007,P015,163,91,158,1,95
2025-02-01,S007,P016,26,170,47,2,147
2025-02-01,S007,P017,165,145,202,2,106
2025-02-01,S007,P018,127,120,6,2,239
2025-02-01,S007,P019,51,26,30,0,47
2025-02-01,S007,P020,155,166,196,0,125
2025-02-01,S008,P001,181,6,153,0,34
2025-02-01,S008,P002,150,51,165,0,36
2025-02-01,S008,P003,49,167,164,0,52
2025-02-01,S008,P004,154,145,107,2,-10
2025-02-01,S008,P005,186,62,4,0,244
2025-02-01,S008,P006,62,45,16,0,91
2025-02-01,S008,P007,126,86,183,0,-10
2025-02-01,S008,P008,242,73,23,2,290
2025-02-01,S008,P009,71,75,86,3,57
2025-02-01,S008,P010,239,111,216,0,134
2025-02-01,S008,P011,179,40,202,3,14
2025-02-01,S008,P012,148,100,122,2,124
2025-02-01,S008,P013,68,46,42,0,72
2025-02-01,S008,P014,118,42,146,3,11
2025-02-01,S008,P015,186,125,166,0,145
2025-02-01,S008,P016,115,113,25,0,203
2025-02-01,S008,P017,82,133,202,0,13
2025-02-01,S008,P018,204,46,185,0,65
2025-02-01,S008,P019,29,168,82,0,115
2025-02-01,S008,P020,113,133,124,0,122
2025-02-01,S009,P001,122,11,111,1,21
2025-02-01,S009,P002,65,164,90,0,139
2025-02-01,S009,P003,129,123,231,0,21
2025-02-01,S009,P004,189,66,243,0,12
2025-02-01,S009,P005,149,40,96,3,90
2025-02-01,S009,P006,174,51,86,2,137
2025-02-01,S009,P007,99,144,157,2,84
2025-02-01,S009,P008,107,162,228,2,39
2025-02-01,S009,P009,228,119,179,0,168
2025-02-01,S009,P010,153,86,56,0,183
2025-02-01,S009,P011,91,22,47,0,66
2025-02-01,S009,P012,123,74,28,3,166
2025-02-01,S009,P013,225,98,48,0,275
2025-02-01,S009,P014,200,127,69,1,257
2025-02-01,S009,P015,221,46,116,0,151
2025-02-01,S009,P016,205,20,98,1,126
2025-02-01,S009,P017,68,65,39,0,94
2025-02-01,S009,P018,177,77,108,1,145
2025-02-01,S009,P019,44,43,62,0,25
2025-02-01,S009,P020,33,69,57,0,45
2025-02-01,S010,P001,22,161,56,1,126
2025-02-01,S010,P002,134,40,155,1,18
2025-02-01,S010,P003,93,11,96,3,5
2025-02-01,S010,P004,193,39,220,0,-10
2025-02-01,S010,P005,229,99,104,1,223
2025-02-01,S010,P006,70,72,87,3,52
2025-02-01,S010,P007,185,14,4,3,192
2025-02-01,S010,P008,110,25,94,1,40
2025-02-01,S010,P009,113,101,51,0,163
2025-02-01,S010,P010,137,29,2,3,161
2025-02-01,S010,P011,135,97,19,1,212
2025-02-01,S010,P012,184,91,167,0,108
2025-02-01,S010,P013,28,77,93,0,12
2025-02-01,S010,P014,240,38,152,0,126
2025-02-01,S010,P015,210,122,110,0,222
2025-02-01,S010,P016,114,14,73,0,55
2025-02-01,S010,P017,150,14,104,0,60
2025-02-01,S010,P018,49,107,151,2,3
2025-02-01,S010,P019,210,106,235,0,81
2025-02-01,S010,P020,194,88,219,0,63
2025-02-01,S011,P001,191,66,242,0,15
2025-02-01,S011,P002,38,108,47,0,99
2025-02-01,S011,P003,57,62,117,1,1
2025-02-01,S011,P004,225,7,197,1,34
2025-02-01,S011,P005,117,56,49,1,123
2025-02-01,S011,P006,97,179,228,3,45
2025-02-01,S011,P007,213,89,14,2,286
2025-02-01,S011,P008,66,161,2,1,224
2025-02-01,S011,P009,63,76,4,1,134
2025-02-01,S011,P010,39,41,72,0,8
2025-02-01,S011,P011,99,168,89,1,177
2025-02-01,S011,P012,138,67,200,1,4
2025-02-01,S011,P013,211,27,209,1,28
2025-02-01,S011,P014,234,36,17,2,251
2025-02-01,S011,P015,40,167,198,3,6
2025-02-01,S011,P016,127,21,127,3,18
2025-02-01,S011,P017,187,17,17,1,186
2025-02-01,S011,P018,156,138,54,0,240
2025-02-01,S011,P019,63,177,51,2,187
2025-02-01,S011,P020,78,26,97,2,5
2025-02-01,S012,P001,182,10,74,0,118
2025-02-01,S012,P002,53,160,125,1,87
2025-02-01,S012,P003,166,55,102,1,118
2025-02-01,S012,P004,218,162,340,1,39
2025-02-01,S012,P005,163,44,67,0,140
2025-02-01,S012,P006,137,161,162,3,133
2025-02-01,S012,P007,224,84,212,2,94
2025-02-01,S012,P008,21,96,93,1,23
2025-02-01,S012,P009,184,174,228,3,127
2025-02-01,S012,P010,119,179,146,1,151
2025-02-01,S012,P011,120,2,83,2,37
2025-02-01,S012,P012,69,141,155,2,53
2025-02-01,S012,P013,181,0,155,0,26
2025-02-01,S012,P014,210,83,13,3,277
2025-02-01,S012,P015,190,169,213,0,146
2025-02-01,S012,P016,98,36,11,2,121
2025-02-01,S012,P017,102,80,98,0,84
2025-02-01,S012,P018,167,107,112,0,162
2025-02-01,S012,P019,231,25,143,0,113
2025-02-01,S012,P020,177,150,241,0,86
2025-02-01,S013,P001,75,46,45,0,76
2025-02-01,S013,P002,46,103,105,3,41
2025-02-01,S013,P003,83,132,163,3,49
2025-02-01,S013,P004,21,24,32,2,11
2025-02-01,S013,P005,47,47,84,1,9
2025-02-01,S013,P006,153,82,3,0,232
2025-02-01,S013,P007,189,57,55,1,190
2025-02-01,S013,P008,229,141,61,1,308
2025-02-01,S013,P009,174,55,2,3,224
2025-02-01,S013,P010,243,129,264,2,106
2025-02-01,S013,P011,68,78,40,0,106
2025-02-01,S013,P012,114,87,98,0,103
2025-02-01,S013,P013,73,27,31,0,69
2025-02-01,S013,P014,181,52,121,0,112
2025-02-01,S013,P015,120,139,119,0,140
2025-02-01,S013,P016,194,111,236,0,69
2025-02-01,S013,P017,241,126,247,0,120
2025-02-01,S013,P018,190,20,123,0,87
2025-02-01,S013,P019,138,63,137,0,64
2025-02-01,S013,P020,167,57,187,1,36
2025-02-01,S014,P001,243,18,142,0,119
2025-02-01,S014,P002,134,95,128,0,101
2025-02-01,S014,P003,139,67,144,3,59
2025-02-01,S014,P004,241,50,281,0,10
2025-02-01,S014,P005,220,45,55,0,210
2025-02-01,S014,P006,186,93,196,1,-10
2025-02-01,S014,P007,63,84,85,2,60
2025-02-01,S014,P008,71,10,6,2,73
2025-02-01,S014,P009,225,16,226,3,12
2025-02-01,S014,P010,93,69,73,2,87
2025-02-01,S014,P011,178,67,276,1,175
2025-02-01,S014,P012,223,69,118,3,171
2025-02-01,S014,P013,33,130,116,1,46
2025-02-01,S014,P014,250,84,278,1,55
2025-02-01,S014,P015,196,13,70,3,136
2025-02-01,S014,P016,42,93,129,1,5
2025-02-01,S014,P017,69,147,136,1,79
2025-02-01,S014,P018,153,62,6,1,208
2025-02-01,S014,P019,66,30,62,3,31
2025-02-01,S014,P020,86,78,612,1,10
2025-02-01,S015,P001,121,12,77,0,56
2025-02-01,S015,P002,230,113,74,3,266
2025-02-01,S015,P003,43,72,30,0,85
2025-02-01,S015,P004,115,114,144,1,84
2025-02-01,S015,P005,32,161,117,0,76
2025-02-01,S015,P006,199,57,212,1,43
2025-02-01,S015,P007,207,148,278,1,76
2025-02-01,S015,P008,184,143,125,2,200
2025-02-01,S015,P009,121,89,34,0,176
2025-02-01,S015,P010,31,101,39,2,91
2025-02-01,S015,P011,208,105,271,0,42
2025-02-01,S015,P012,196,18,119,0,95
2025-02-01,S015,P013,148,82,13,3,214
2025-02-01,S015,P014,106,7,68,1,44
2025-02-01,S015,P015,97,150,211,2,34
2025-02-01,S015,P016,129,130,216,0,43
2025-02-01,S015,P017,74,147,177,0,44
2025-02-01,S015,P018,102,171,188,1,84
2025-02-01,S015,P019,222,131,81,0,272
2025-02-01,S015,P020,35,148,152,0,31
2025-02-01,S016,P001,139,132,12,0,259
2025-02-01,S016,P002,169,165,2,2,330
2025-02-01,S016,P003,131,167,23,0,275
2025-02-01,S016,P004,181,165,1,0,345
2025-02-01,S016,P005,124,90,49,3,162
2025-02-01,S016,P006,230,36,218,3,45
2025-02-01,S016,P007,218,136,134,0,220
2025-02-01,S016,P008,116,4,70,0,50
2025-02-01,S016,P009,69,119,48,0,140
2025-02-01,S016,P010,242,15,56,0,201
2025-02-01,S016,P011,134,98,106,3,123
2025-02-01,S016,P012,60,18,22,2,54
2025-02-01,S016,P013,127,173,191,0,109
2025-02-01,S016,P014,99,117,56,0,202
2025-02-01,S016,P015,238,125,363,1,0
2025-02-01,S016,P016,206,155,355,3,3
2025-02-01,S016,P017,131,25,102,1,53
2025-02-01,S016,P018,169,19,102,2,84
2025-02-01,S016,P019,53,42,77,1,17
2025-02-01,S016,P020,208,30,152,1,85
2025-02-01,S017,P001,225,152,333,0,44
2025-02-01,S017,P002,120,157,161,1,115
2025-02-01,S017,P003,138,29,136,0,31
2025-02-01,S017,P004,239,167,353,2,51
2025-02-01,S017,P005,85,14,75,1,23
2025-02-01,S017,P006,115,148,115,0,148
2025-02-01,S017,P007,130,84,52,1,161
2025-02-01,S017,P008,131,157,29,3,256
2025-02-01,S017,P009,222,60,154,0,128
2025-02-01,S017,P010,247,108,234,2,119
2025-02-01,S017,P011,205,46,103,0,148
2025-02-01,S017,P012,136,72,452,3,92
2025-02-01,S017,P013,199,24,141,2,80
2025-02-01,S017,P014,61,50,9,0,102
2025-02-01,S017,P015,207,11,22,0,196
2025-02-01,S017,P016,58,155,117,0,96
2025-02-01,S017,P017,165,62,31,1,195
2025-02-01,S017,P018,161,73,99,3,132
2025-02-01,S017,P019,80,48,33,0,95
2025-02-01,S017,P020,159,78,144,0,93
2025-02-01,S018,P001,52,63,16,3,96
2025-02-01,S018,P002,197,53,51,0,199
2025-02-01,S018,P003,139,119,187,3,68
2025-02-01,S018,P004,92,80,26,0,146
2025-02-01,S018,P005,32,103,5,0,130
2025-02-01,S018,P006,29,76,19,0,86
2025-02-01,S018,P007,125,81,61,2,143
2025-02-01,S018,P008,142,0,64,0,78
2025-02-01,S018,P009,136,103,43,2,194
2025-02-01,S018,P010,238,90,188,0,140
2025-02-01,S018,P011,42,145,95,2,90
2025-02-01,S018,P012,131,155,14,0,272
2025-02-01,S018,P013,222,89,261,2,48
2025-02-01,S018,P014,126,99,183,0,42
2025-02-01,S018,P015,200,177,219,0,158
2025-02-01,S018,P016,182,6,136,3,49
2025-02-01,S018,P017,52,18,56,0,14
2025-02-01,S018,P018,32,99,61,0,70
2025-02-01,S018,P019,196,77,248,0,25
2025-02-01,S018,P020,76,169,131,0,114
2025-02-01,S019,P001,224,84,151,0,157
2025-02-01,S019,P002,111,16,39,0,88
2025-02-01,S019,P003,200,40,74,0,166
2025-02-01,S019,P004,151,161,151,2,159
2025-02-01,S019,P005,201,111,149,2,161
2025-02-01,S019,P006,99,37,36,2,98
2025-02-01,S019,P007,113,89,97,1,104
2025-02-01,S019,P008,226,87,58,1,254
2025-02-01,S019,P009,96,9,94,0,11
2025-02-01,S019,P010,88,133,84,0,137
2025-02-01,S019,P011,202,67,13,0,256
2025-02-01,S019,P012,159,141,275,0,25
2025-02-01,S019,P013,68,48,78,0,38
2025-02-01,S019,P014,222,74,194,1,101
2025-02-01,S019,P015,62,175,178,0,59
2025-02-01,S019,P016,224,24,226,3,19
2025-02-01,S019,P017,127,51,132,0,46
2025-02-01,S019,P018,174,84,184,3,71
2025-02-01,S019,P019,162,9,64,0,107
2025-02-01,S019,P020,50,88,104,0,34
2025-02-01,S020,P001,189,54,70,0,173
2025-02-01,S020,P002,83,41,108,0,16
2025-02-01,S020,P003,122,83,106,0,99
2025-02-01,S020,P004,223,171,325,2,67
2025-02-01,S020,P005,221,163,72,0,312
2025-02-01,S020,P006,97,112,91,3,115
2025-02-01,S020,P007,166,142,41,0,267
2025-02-01,S020,P008,222,91,101,1,211
2025-02-01,S020,P009,132,167,122,0,177
2025-02-01,S020,P010,59,108,162,1,4
2025-02-01,S020,P011,214,118,92,3,237
2025-02-01,S020,P012,172,113,52,3,230
2025-02-01,S020,P013,28,105,80,3,50
2025-02-01,S020,P014,50,50,13,3,84
2025-02-01,S020,P015,110,138,224,1,23
2025-02-01,S020,P016,175,91,152,1,227
2025-02-01,S020,P017,234,169,239,3,161
2025-02-01,S020,P018,41,148,40,2,147
2025-02-01,S020,P019,129,42,39,0,132
2025-02-01,S020,P020,202,44,63,2,181
2025-02-01,S021,P001,120,20,121,0,19
2025-02-01,S021,P002,237,39,4,3,269
2025-02-01,S021,P003,223,129,38,0,314
2025-02-01,S021,P004,96,125,199,0,22
2025-02-01,S021,P005,195,89,244,2,38
2025-02-01,S021,P006,170,29,165,0,34
2025-02-01,S021,P007,154,12,157,1,8
2025-02-01,S021,P008,220,31,218,2,31
2025-02-01,S021,P009,98,117,214,3,0
2025-02-01,S021,P010,177,68,221,0,24
2025-02-01,S021,P011,197,34,100,0,131
2025-02-01,S021,P012,47,88,80,1,54
2025-02-01,S021,P013,132,118,62,0,188
2025-02-01,S021,P014,156,133,29,1,259
2025-02-01,S021,P015,193,41,160,0,74
2025-02-01,S021,P016,168,10,162,0,16
2025-02-01,S021,P017,56,99,83,0,72
2025-02-01,S021,P018,146,42,29,1,158
2025-02-01,S021,P019,123,88,125,0,86
2025-02-01,S021,P020,164,108,213,3,56
2025-02-01,S022,P001,53,178,82,0,149
2025-02-01,S022,P002,151,5,122,1,33
2025-02-01,S022,P003,183,8,12,1,178
2025-02-01,S022,P004,167,99,197,0,69
2025-02-01,S022,P005,54,19,54,0,19
2025-02-01,S022,P006,132,11,20,3,120
2025-02-01,S022,P007,124,164,94,1,193
2025-02-01,S022,P008,54,18,4,0,68
2025-02-01,S022,P009,51,98,133,0,16
2025-02-01,S022,P010,45,27,31,0,41
2025-02-01,S022,P011,203,22,68,0,157
2025-02-01,S022,P012,181,47,97,3,128
2025-02-01,S022,P013,121,59,140,2,38
2025-02-01,S022,P014,72,54,93,1,32
2025-02-01,S022,P015,238,44,12,1,269
2025-02-01,S022,P016,230,112,92,2,248
2025-02-01,S022,P017,32,94,32,2,92
2025-02-01,S022,P018,177,136,154,3,156
2025-02-01,S022,P019,27,35,4,0,58
2025-02-01,S022,P020,211,34,64,0,181
2025-02-01,S023,P001,153,119,224,0,48
2025-02-01,S023,P002,193,73,131,0,135
2025-02-01,S023,P003,205,127,330,0,2
2025-02-01,S023,P004,92,57,7,0,142
2025-02-01,S023,P005,230,110,110,0,230
2025-02-01,S023,P006,245,71,22,0,294
2025-02-01,S023,P007,179,30,182,0,27
2025-02-01,S023,P008,82,85,27,3,137
2025-02-01,S023,P009,181,62,210,1,32
2025-02-01,S023,P010,159,75,44,2,188
2025-02-01,S023,P011,185,80,154,0,111
2025-02-01,S023,P012,158,166,78,0,246
2025-02-01,S023,P013,201,51,171,0,81
2025-02-01,S023,P014,35,177,152,0,60
2025-02-01,S023,P015,60,135,15,0,180
2025-02-01,S023,P016,195,152,68,3,276
2025-02-01,S023,P017,213,99,236,0,76
2025-02-01,S023,P018,118,98,57,0,159
2025-02-01,S023,P019,208,83,120,0,171
2025-02-01,S023,P020,171,106,54,0,223
2025-02-01,S024,P001,121,75,50,2,144
2025-02-01,S024,P002,123,65,74,0,114
2025-02-01,S024,P003,121,30,43,3,105
2025-02-01,S024,P004,148,58,37,0,169
2025-02-01,S024,P005,160,84,59,0,185
2025-02-01,S024,P006,226,55,30,0,251
2025-02-01,S024,P007,97,81,14,3,161
2025-02-01,S024,P008,236,110,144,1,201
2025-02-01,S024,P009,227,24,73,0,178
2025-02-01,S024,P010,119,174,143,2,148
2025-02-01,S024,P011,68,60,119,0,9
2025-02-01,S024,P012,113,55,63,1,104
2025-02-01,S024,P013,109,47,49,0,107
2025-02-01,S024,P014,196,47,224,3,16
2025-02-01,S024,P015,125,101,46,3,177
2025-02-01,S024,P016,109,171,274,3,3
2025-02-01,S024,P017,243,6,88,0,161
2025-02-01,S024,P018,208,99,219,0,88
2025-02-01,S024,P019,239,158,173,0,224
2025-02-01,S024,P020,203,123,205,0,121
2025-02-01,S025,P001,191,42,117,0,116
2025-02-01,S025,P002,154,4,107,2,49
2025-02-01,S025,P003,184,30,44,0,170
2025-02-01,S025,P004,211,131,233,2,107
2025-02-01,S025,P005,30,33,11,0,52
2025-02-01,S025,P006,127,107,198,1,35
2025-02-01,S025,P007,61,32,77,0,16
2025-02-01,S025,P008,225,16,12,1,228
2025-02-01,S025,P009,184,72,27,0,229
2025-02-01,S025,P010,193,15,121,0,87
2025-02-01,S025,P011,50,170,85,0,135
2025-02-01,S025,P012,186,112,293,2,3
2025-02-01,S025,P013,38,120,11,0,147
2025-02-01,S025,P014,157,154,229,0,82
2025-02-01,S025,P015,97,20,25,0,92
2025-02-01,S025,P016,154,155,294,0,15
2025-02-01,S025,P017,136,62,115,0,83
2025-02-01,S025,P018,172,18,129,0,61
2025-02-01,S025,P019,127,107,118,2,114
2025-02-01,S025,P020,95,122,158,0,59
2025-02-01,S026,P001,48,123,7,0,164
2025-02-01,S026,P002,54,92,16,3,127
2025-02-01,S026,P003,233,165,364,0,34
2025-02-01,S026,P004,36,174,0,0,210
2025-02-01,S026,P005,201,115,104,0,212
2025-02-01,S026,P006,89,36,112,0,13
2025-02-01,S026,P007,45,157,38,0,164
2025-02-01,S026,P008,243,173,101,0,315
2025-02-01,S026,P009,141,16,59,2,96
2025-02-01,S026,P010,181,175,298,1,57
